BHID,FROM,TO,LENGTH,CLV,CLM,CLI,feglc,siglc,pglc,alglc,mnglc,pfglc,tiglc,mgglc,caglc,foglc,peso,Indicador_Itabirito,Indicador_Hematita,Hematita_Itabirito,Divisao_Itabiritos
CAP-FD00011,122.15,133.1,10.95,IF,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,133.1,143.9,10.8,IF,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,143.9,154.45,10.55,IF,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,154.45,164.3,9.85,IF,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,164.3,174.7,10.4,IF,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,174.7,185.6,10.9,IF,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,185.6,199.7,14.1,IC,IC?,IC,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,199.7,212.75,13.05,IC,IC?,IC,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,212.75,221.75,9,IF,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,221.75,229.4,7.65,IF,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,229.4,242.15,12.75,IC,IC?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,242.15,249.4,7.25,IF,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,249.4,260.15,10.75,IGOS,IGO?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00011,260.15,270.35,10.2,IGOC,IGO?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00011,270.35,282.85,12.5,IS,IC?,IC,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,282.85,295.35,12.5,IS,IC?,IC,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CAP-FD00011,295.35,302.35,7,IGOF,IGO?,IC,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CAP-FD00051,0,5.55,5.55,HGOF,HGO?,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CAP-FD00051,5.55,13.65,8.1,IANF,IGO?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00051,13.65,21.25,7.6,IGOF,IGO?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00051,21.25,28.8,7.55,IGOF,IGO?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00051,28.8,38.65,9.85,IC,IC?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00051,38.65,48.85,10.2,IC,IC?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00051,48.85,58.7,9.85,IF,IF?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00051,58.7,68.25,9.55,IF,IF?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00051,68.25,77,8.75,IF,IF?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00051,77,83.8,6.8,IP,IF?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00051,83.8,93.75,9.95,IGOF,IGO?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00051,93.75,102.9,9.15,IGOF,IGO?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CAP-FD00051,102.9,110.45,7.55,IF,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00051,110.45,118.2,7.75,IF,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00051,118.2,128.9,10.7,IP,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CAP-FD00051,128.9,139.3,10.4,IP,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP01,0,22.7,22.7,WH,WH,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP01,22.7,38.8,16.1,WH,WH,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP01,38.8,60.5,21.7,HA,HF?,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP01,60.5,78.8,18.3,HA,HF?,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP01,78.8,107.8,29,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP01,107.8,130.5,22.7,SIP,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP02,0,13.2,13.2,WH,WH,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP02,13.2,15.6,2.4,WH,WH,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP02,15.6,23.4,7.8,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP02,23.4,31.2,7.8,WH,WH,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP02,31.2,55.8,24.6,WH,WH,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP02,55.8,82.5,26.7,HB,HF?,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP03,0,18.4,18.4,HA,HF?,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP03,18.4,36.4,18,WH,WH,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP03,36.4,58.2,21.8,WH,WH,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP03,58.2,75.6,17.4,HA,HF?,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP03,75.6,90.5,14.9,HA,HF?,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP03,90.5,114,23.5,HB,HF?,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP03,114,137.5,23.5,HB,HF?,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP04,0,27.8,27.8,HA,HF?,CG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.88,0,0,Canga,Canga
CP04,27.8,42.9,15.1,HA,HF?,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP04,42.9,61.3,18.4,HA,HF?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP04,61.3,78.4,17.1,HB,HF?,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP04,78.4,95.2,16.8,SIP,IF?,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP04,95.2,113.1,17.9,SIP,IF?,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP04,113.1,130,16.9,SIP,IF?,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP06,0,1.2,1.2,CG,CG,CG,61.698,1.533,0.07245,4.095,-99,10.164,-99,-99,-99,-99,2.88,0,0,Canga,Canga
CP06,1.2,7.7,6.5,SIA,IGO,IGO,54.7281,1.95825,0.0588,10.33305,-99,13.1607,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,7.7,14.2,6.5,SIA,IGO,IGO,61.37145,3.129,0.0567,4.24305,-99,8.91555,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,14.2,20.7,6.5,SIA,IGO,IGO,60.64485,2.15775,0.0735,3.6792,-99,11.37045,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,20.7,27.5,6.8,SIA,HGO,HGO,63.67305,3.0471,0.09345,1.52145,-99,8.99535,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP06,27.5,29.5,2,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP06,29.5,36,6.5,SIA,HGO,HGO,65.17035,3.08175,0.0882,0.81375,-99,7.5474,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP06,36,42.5,6.5,SIA,IGO,IGO,62.95485,6.7956,0.07245,0.6279,-99,6.56145,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,42.5,49,6.5,SIA,IGO,IGO,59.7954,12.1695,0.07875,0.64995,-99,5.97975,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,49,55.5,6.5,SIA,IGO,IGO,58.1994,14.2065,0.08295,0.76755,-99,6.2265,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,55.5,62,6.5,SIA,IGO,IGO,56.62335,16.8063,0.07665,1.13085,-99,5.5251,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,62,68.5,6.5,SIA,IGO,IGO,58.7013,13.1943,0.0798,1.47735,0.0903,5.59755,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,68.5,75,6.5,SIA,IGO,IGO,59.3607,13.5912,0.0693,0.588,-99,5.55765,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,75,81.5,6.5,SIA,IGO,IGO,51.4983,25.515,0.0714,0.24885,-99,5.05785,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,81.5,88,6.5,SIA,IGO,IGO,48.46275,30.0384,0.0798,0.3591,0.042,4.55595,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,88,94.5,6.5,SIA,IGO,IGO,51.7377,24.5448,0.08505,0.5817,-99,5.397,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,94.5,101,6.5,SIA,IGO,IGO,55.39065,19.5363,0.07035,0.7014,-99,5.18595,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,101,107.5,6.5,SIA,IGO,IGO,56.8155,15.04965,0.07875,2.4192,-99,5.7309,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,107.5,111.5,4,SIA,IGO,IGO,60.1986,11.32005,0.0651,1.2852,-99,5.77395,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP06,111.5,118,6.5,SIP,IF,IF,51.41535,27.63705,0.0252,0.42,-99,3.045,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP06,118,124.5,6.5,SIP,IFR,IFR,56.3157,20.6388,0.06405,0.483,0.0021,2.8329,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP06,124.5,129.8,5.3,SIP,IF,IFR,53.99625,23.18505,0.0651,0.76755,-99,3.3474,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP07,0,8.4,8.4,ARG,IGO,IGO,51.4794,1.09305,0.13335,11.0796,-99,15.99045,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP07,8.4,10,1.6,GO,IGO,IGO,59.8437,1.0374,0.1491,5.1261,-99,12.8184,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP07,10,23.4,13.4,SIA,IGO,IGO,59.6799,1.89525,0.17745,5.35605,-99,11.7201,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP07,23.4,25.1,1.7,GO,IGO,IGO,62.4981,0.9324,0.13545,3.90705,-99,10.28895,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP07,25.1,34.5,9.4,SIA,IGO,IGO,60.3897,1.09515,0.21105,4.2651,-99,12.6588,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP07,34.5,41.4,6.9,GO,IGO,IGO,61.23075,1.39335,0.1806,2.80875,-99,12.0456,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP07,41.4,43.3,1.9,SIA,HGO,HGO,65.5641,1.42275,0.0819,1.7325,-99,7.7595,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP07,43.3,46.2,2.9,SIA,HGO,HGO,69.15195,0.8295,0.084,0.5418,-99,4.4562,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP07,46.2,47.4,1.2,SIA,HGO,HGO,67.557,1.2348,0.07875,1.78815,-99,5.0211,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP07,47.4,48.4,1,GO,HGO,HGO,66.65505,0.75075,0.0714,2.4612,-99,6.17505,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP07,48.4,49.5,1.1,SR,SR,HGO,68.48835,1.54455,0.0651,0.8211,-99,4.39005,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP07,49.5,51,1.5,SIA,HF,HGO,69.9552,1.0269,0.0777,0.7329,-99,2.8917,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP07,51,66.8,15.8,HA,HGO,HGO,68.7897,1.15605,0.10185,0.90825,-99,4.22835,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP07,66.8,67.8,1,SIA,HGO,HGO,63.8505,2.83185,0.1533,2.83185,-99,7.67445,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP07,67.8,77.5,9.7,GO,IGO,HGO,62.1999,2.5599,0.1008,3.55215,-99,9.6222,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP07,77.5,93.2,15.7,IN,IGO,IGO,28.51275,47.22795,0.08505,6.3336,-99,9.23685,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP07,93.2,104.4,11.2,HA,HF?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP07,104.4,116.5,12.1,IN,IGO,IGO,30.82905,42.0903,-99,5.7288,-99,11.01765,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP07,116.5,124.5,8,HA,HGO,HGO,64.8123,5.2647,0.04935,2.49165,-99,4.2525,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP07,124.5,136.7,12.2,IN,IGO,IGO,30.95085,46.67355,0.05565,4.3869,-99,9.3555,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP07,136.7,139,2.3,HA,IFR,IFR,65.1735,8.4294,0.02625,0.84735,-99,2.23545,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP07,139,140,1,IN,IFR,IFR,63.82215,9.65265,0.02205,1.02795,-99,2.7888,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP07,140,141.3,1.3,HA,IFR,IFR,64.9572,8.9964,0.01365,0.9576,-99,1.5477,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP07,141.3,153,11.7,IN,IGO,IFR,57.7605,17.38485,0.0987,1.06155,-99,3.654,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP07,153,188.5,35.5,SIA,IGO,IGO,53.2035,21.18585,0.0861,0.84,-99,6.5688,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP07,188.5,217.3,28.8,SI,IFR,IFR,54.9087,21.2688,0.0777,0.63315,-99,3.38625,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP07,217.3,218.7,1.4,IN,IGO,IF,47.985,31.311,0.0609,1.00905,-99,3.61725,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP07,218.7,229,10.3,SI,IF,IF,53.10165,26.586,0.02625,0.4977,-99,1.50885,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP07,229,236.3,7.3,HB,IF,IC,49.8351,31.8087,0.0504,0.22995,-99,1.4154,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP07,236.3,237.3,1,IN,IF,IC,39.3855,45.36105,0.07035,0.55125,-99,2.47275,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP07,237.3,256.3,19,MD,IF,IC,47.50935,34.5618,0.03675,0.4704,-99,1.6653,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP07,256.3,259,2.7,HB,IC,IC,49.9317,31.8129,0.0399,0.2982,-99,1.1487,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP07,259,304.2,45.2,ID,IC,IC,44.2113,39.5283,0.0357,0.30135,-99,1.58025,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP08,0,3.6,3.6,CG,CG,HGO,64.50255,1.14975,0.1155,3.67395,-99,7.434,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP08,3.6,12.5,8.9,GO,IGO,HGO,62.65035,2.63655,0.13125,4.6263,-99,7.4823,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP08,12.5,34.1,21.6,WH,IGO,IGO,57.38355,13.80015,0.1008,2.82135,-99,5.95665,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP08,34.1,52.1,18,SI,IF,IF,50.53125,29.4483,0.0735,0.69405,-99,2.25225,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP08,52.1,58.5,6.4,IN,IGO,IGO,43.1991,34.37595,0.16905,1.59495,-99,6.74835,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP08,58.5,92,33.5,SI,IFR,IFR,54.7512,21.76545,0.07665,0.9408,-99,3.62565,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP08,92,96.5,4.5,IN,IGO,IGO,62.1915,7.9422,0.11445,2.03595,-99,5.75715,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP08,96.5,116,19.5,HA,HF,HF,68.10615,4.3008,-99,0.7518,-99,2.247,-99,-99,-99,-99,3.14,0,1,Hematita,Hematita
CP08,116,122,6,HB,IFR,IFR,62.62725,12.4992,0.04095,0.57015,-99,1.995,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP08,122,122.8,0.8,IC,IGO,IGO,39.38025,41.7711,0.19425,1.06785,-99,5.3382,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP08,122.8,151,28.2,SI,IF,IF,52.6743,26.88,0.0588,0.47145,-99,2.0076,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP08,151,154,3,SI,IF,IC,45.276,38.18955,0.0378,0.3927,-99,1.3524,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP08,154,165.5,11.5,ID,IF,IC,41.34585,43.9551,0.0294,0.2205,-99,1.32825,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP09,0,2.4,2.4,CG,CG,CG,66.98475,1.25265,0.105,0.84315,-99,6.83655,-99,-99,-99,-99,2.88,0,0,Canga,Canga
CP09,2.4,26.1,23.7,WH,HGO,HGO,66.79995,1.53405,0.08085,2.18295,-99,5.36445,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP09,26.1,33,6.9,HB,IFR,IFR,66.0576,6.64755,0.08085,0.68985,-99,2.9043,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP09,33,66,33,HA,IFR,IFR,65.57145,8.1858,0.05145,0.54075,-99,2.226,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP09,66,94.5,28.5,HB,IFR,IFR,61.12155,15.2817,0.05565,0.3864,-99,1.69785,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP09,94.5,113,18.5,SIP,IF,IF,51.97185,27.5646,0.0798,0.4998,-99,2.3037,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP09,113,114.5,1.5,SIP,IF,IF,43.7178,38.00685,0.0777,0.59535,-99,3.39465,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP10,0,4.7,4.7,CG,CG,CG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.88,0,0,Canga,Canga
CP10,4.7,23.4,18.7,WH,WH,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP10,23.4,25.5,2.1,WH,WH,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP10,25.5,35.5,10,HA,HF?,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP10,35.5,40,4.5,WH,WH,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP10,40,102.4,62.4,HA,HF?,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP10,102.4,111,8.6,HB,HF?,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP100,0,5.85,5.85,SIA,HGO,HGO,66.48495,2.55885,0.08085,1.46895,-99,5.7687,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP100,5.85,11.85,6,SIA,HGO,HGO,67.1895,1.7682,0.06405,1.43325,-99,5.7918,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP100,11.85,17.85,6,SIA,HGO,HGO,67.59165,1.785,0.07875,1.26525,-99,5.3718,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP100,17.85,22.2,4.35,SIA,HGO,HGO,64.3839,4.67775,0.08505,0.9198,-99,6.6381,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP100,22.2,24.15,1.95,SIA,HGO,HGO,65.2239,4.98435,0.0735,0.88935,-99,5.9556,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP100,24.15,26,1.85,HA,IFR,HGO,65.079,7.55685,0.10395,0.3759,-99,2.9841,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP100,26,33.3,7.3,SIA,IGO,IGO,57.1158,16.84935,0.0756,0.6783,-99,4.9392,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP100,33.3,40.3,7,SIA,IGO,IGO,52.5273,23.9337,0.09765,0.6111,-99,4.8657,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP100,40.3,47.3,7,SIA,IGO,IGO,47.36025,31.6029,0.14385,0.73395,-99,4.2231,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP100,47.3,54.3,7,SIA,IF,IF,45.5028,34.3098,0.08925,0.32235,-99,4.08975,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP100,54.3,61,6.7,SIA,IF,IF,43.13925,39.50205,0.08715,0.33915,-99,2.4486,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP100,61,72.2,11.2,ID,IC,IC,34.70355,51.6894,0.0483,0.28455,-99,2.79405,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP101,0,3.1,3.1,SIA,HGO,HGO,67.452,2.90115,0.05355,0.99225,-99,4.21785,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP101,3.1,7.2,4.1,SIA,HGO,HGO,65.45385,4.88775,0.09135,0.9324,-99,4.851,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP101,7.2,10.6,3.4,SIA,IFR,IFR,63.0525,10.66275,0.0756,0.6027,-99,2.81715,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP101,10.6,11.5,0.9,SIA,IFR,IFR,65.3688,7.97475,0.08505,0.6132,-99,2.75835,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP101,11.5,17.75,6.25,HA,HF,HGO,66.40725,4.74495,0.09765,1.23375,-99,3.9627,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP101,17.75,18.95,1.2,SI,IGO,IGO,58.653,15.3258,0.06195,0.81165,-99,4.41315,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP101,18.95,24.43,5.48,SI,IFR,IFR,62.4456,11.3337,0.07665,0.58275,-99,3.0681,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP101,24.43,29.73,5.3,SI,IGO,IGO,55.94925,18.15555,0.12285,1.24215,-99,4.7271,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP101,29.73,35.03,5.3,SI,IGO,IGO,52.07055,23.1735,0.1638,1.0248,-99,4.51815,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP101,35.03,40.33,5.3,SI,IFR,IFR,59.4468,14.87535,0.105,0.67515,-99,3.54375,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
