BHID;FROM;TO;LITO;feglc;siglc;pglc;alglc;mnglc;pfglc;tiglc;mgglc;caglc;foglc;peso
CAP-FD00001;229.7;240.45;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00001;240.45;251.15;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00001;251.15;261.95;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00001;261.95;272.2;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00001;272.2;283.45;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00001;283.45;291.65;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00001;291.65;300.1;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00001;300.1;311.25;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00001;311.25;322.05;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00001;322.05;334.5;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00001;334.5;347.45;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00001;347.45;360.1;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00002;0;7.8;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
CAP-FD00002;7.8;15.45;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
CAP-FD00002;15.45;25.4;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CAP-FD00002;25.4;35.7;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CAP-FD00002;35.7;44.35;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CAP-FD00002;44.35;53.9;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CAP-FD00002;53.9;63.65;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00002;63.65;73.45;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00002;73.45;83.1;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00002;83.1;92.8;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00002;92.8;102.35;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00002;102.35;110.75;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00002;110.75;119.25;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00002;119.25;128.45;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00002;128.45;138.7;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00002;138.7;151.4;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00002;151.4;165.2;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00002;165.2;174.9;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00002;174.9;184.05;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00002;184.05;193.1;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00002;193.1;203.1;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;0;12.95;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
CAP-FD00003;12.95;23;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CAP-FD00003;23;32.1;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CAP-FD00003;32.1;42.2;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;42.2;52.9;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00003;52.9;63.2;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00003;63.2;73.65;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00003;73.65;85.25;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00003;85.25;94.9;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;94.9;107.6;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;107.6;117;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00003;117;125.35;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00003;125.35;135.15;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;135.15;146.2;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;146.2;157.35;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;157.35;166.3;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;166.3;176.75;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;176.75;185.45;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;185.45;196.6;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;196.6;206.85;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;206.85;217.2;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;217.2;231.15;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;231.15;243.95;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00003;243.95;256.8;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;0;10.1;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
CAP-FD00004;10.1;17.8;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CAP-FD00004;17.8;31.25;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00004;31.25;35.85;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;35.85;40.35;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00004;40.35;48.5;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00004;48.5;57.4;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00004;57.4;66.15;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00004;66.15;78.25;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00004;78.25;88.2;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;88.2;98.25;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;98.25;104.7;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;104.7;114.8;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;114.8;124.75;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;124.75;135.85;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;135.85;147.25;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;147.25;159;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;159;168.65;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00004;168.65;177.15;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00004;177.15;186.8;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00004;186.8;195.75;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00004;195.75;206.35;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;206.35;217.6;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;217.6;227.65;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;227.65;235.7;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;235.7;243.25;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00004;243.25;335.2;QT;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
CAP-FD00006;0;4.3;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;4.3;13.2;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;13.2;21.8;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;21.8;29.6;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;29.6;38.3;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;38.3;50.05;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;50.05;59.2;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;59.2;68.6;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;68.6;78.55;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;78.55;88;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;88;98.25;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;98.25;108.05;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;108.05;120.65;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;120.65;131.95;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;131.95;138.15;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;138.15;151.35;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;151.35;161.4;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;161.4;170.8;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;170.8;180.3;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;180.3;190.1;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;190.1;198.4;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;198.4;207.05;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;207.05;218.15;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;218.15;229.25;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00006;229.25;240.95;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;240.95;252.3;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;252.3;265.65;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;265.65;275;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;275;285.55;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;285.55;295.1;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;295.1;304.7;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;304.7;315.2;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;315.2;325.7;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;325.7;337.5;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;337.5;348.85;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00006;348.85;359.8;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;0;9.3;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;9.3;18.9;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;18.9;28.2;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;28.2;38.1;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;38.1;48.3;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;48.3;57.9;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;57.9;66.75;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;66.75;74.05;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;74.05;82.45;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;82.45;90.1;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;90.1;100.9;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;100.9;111.35;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;111.35;122.15;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;122.15;133.1;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;133.1;143.9;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;143.9;154.45;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;154.45;164.3;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;164.3;174.7;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;174.7;185.6;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;185.6;199.7;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;199.7;212.75;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;212.75;221.75;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;221.75;229.4;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;229.4;242.15;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;242.15;249.4;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00011;249.4;260.15;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;260.15;270.35;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;270.35;282.85;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;282.85;295.35;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00011;295.35;302.35;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;0;5.55;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CAP-FD00051;5.55;13.65;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;13.65;21.25;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;21.25;28.8;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;28.8;38.65;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;38.65;48.85;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;48.85;58.7;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;58.7;68.25;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;68.25;77;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;77;83.8;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;83.8;93.75;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;93.75;102.9;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CAP-FD00051;102.9;110.45;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00051;110.45;118.2;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00051;118.2;128.9;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CAP-FD00051;128.9;139.3;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP01;0;22.7;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP01;22.7;38.8;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP01;38.8;60.5;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP01;60.5;78.8;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP01;78.8;107.8;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP01;107.8;130.5;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP02;0;13.2;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP02;13.2;15.6;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP02;15.6;23.4;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP02;23.4;31.2;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP02;31.2;55.8;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP02;55.8;82.5;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP03;0;18.4;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP03;18.4;36.4;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP03;36.4;58.2;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP03;58.2;75.6;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP03;75.6;90.5;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP03;90.5;114;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP03;114;137.5;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP04;0;27.8;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
CP04;27.8;42.9;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP04;42.9;61.3;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP04;61.3;78.4;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP04;78.4;95.2;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP04;95.2;113.1;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP04;113.1;130;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP06;0;1.2;CG;61.698;1.533;0.07245;4.095;-99;10.164;-99;-99;-99;-99;2.88
CP06;1.2;7.7;IGO;54.7281;1.95825;0.0588;10.33305;-99;13.1607;-99;-99;-99;-99;3.19
CP06;7.7;14.2;IGO;61.37145;3.129;0.0567;4.24305;-99;8.91555;-99;-99;-99;-99;3.19
CP06;14.2;20.7;IGO;60.64485;2.15775;0.0735;3.6792;-99;11.37045;-99;-99;-99;-99;3.19
CP06;20.7;27.5;HGO;63.67305;3.0471;0.09345;1.52145;-99;8.99535;-99;-99;-99;-99;4.42
CP06;27.5;29.5;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP06;29.5;36;HGO;65.17035;3.08175;0.0882;0.81375;-99;7.5474;-99;-99;-99;-99;4.42
CP06;36;42.5;IGO;62.95485;6.7956;0.07245;0.6279;-99;6.56145;-99;-99;-99;-99;3.19
CP06;42.5;49;IGO;59.7954;12.1695;0.07875;0.64995;-99;5.97975;-99;-99;-99;-99;3.19
CP06;49;55.5;IGO;58.1994;14.2065;0.08295;0.76755;-99;6.2265;-99;-99;-99;-99;3.19
CP06;55.5;62;IGO;56.62335;16.8063;0.07665;1.13085;-99;5.5251;-99;-99;-99;-99;3.19
CP06;62;68.5;IGO;58.7013;13.1943;0.0798;1.47735;0.0903;5.59755;-99;-99;-99;-99;3.19
CP06;68.5;75;IGO;59.3607;13.5912;0.0693;0.588;-99;5.55765;-99;-99;-99;-99;3.19
CP06;75;81.5;IGO;51.4983;25.515;0.0714;0.24885;-99;5.05785;-99;-99;-99;-99;3.19
CP06;81.5;88;IGO;48.46275;30.0384;0.0798;0.3591;0.042;4.55595;-99;-99;-99;-99;3.19
CP06;88;94.5;IGO;51.7377;24.5448;0.08505;0.5817;-99;5.397;-99;-99;-99;-99;3.19
CP06;94.5;101;IGO;55.39065;19.5363;0.07035;0.7014;-99;5.18595;-99;-99;-99;-99;3.19
CP06;101;107.5;IGO;56.8155;15.04965;0.07875;2.4192;-99;5.7309;-99;-99;-99;-99;3.19
CP06;107.5;111.5;IGO;60.1986;11.32005;0.0651;1.2852;-99;5.77395;-99;-99;-99;-99;3.19
CP06;111.5;118;IF;51.41535;27.63705;0.0252;0.42;-99;3.045;-99;-99;-99;-99;2.47
CP06;118;124.5;IFR;56.3157;20.6388;0.06405;0.483;0.0021;2.8329;-99;-99;-99;-99;2.47
CP06;124.5;129.8;IFR;53.99625;23.18505;0.0651;0.76755;-99;3.3474;-99;-99;-99;-99;2.47
CP07;0;8.4;IGO;51.4794;1.09305;0.13335;11.0796;-99;15.99045;-99;-99;-99;-99;3.19
CP07;8.4;10;IGO;59.8437;1.0374;0.1491;5.1261;-99;12.8184;-99;-99;-99;-99;3.19
CP07;10;23.4;IGO;59.6799;1.89525;0.17745;5.35605;-99;11.7201;-99;-99;-99;-99;3.19
CP07;23.4;25.1;IGO;62.4981;0.9324;0.13545;3.90705;-99;10.28895;-99;-99;-99;-99;3.19
CP07;25.1;34.5;IGO;60.3897;1.09515;0.21105;4.2651;-99;12.6588;-99;-99;-99;-99;3.19
CP07;34.5;41.4;IGO;61.23075;1.39335;0.1806;2.80875;-99;12.0456;-99;-99;-99;-99;3.19
CP07;41.4;43.3;HGO;65.5641;1.42275;0.0819;1.7325;-99;7.7595;-99;-99;-99;-99;4.42
CP07;43.3;46.2;HGO;69.15195;0.8295;0.084;0.5418;-99;4.4562;-99;-99;-99;-99;4.42
CP07;46.2;47.4;HGO;67.557;1.2348;0.07875;1.78815;-99;5.0211;-99;-99;-99;-99;4.42
CP07;47.4;48.4;HGO;66.65505;0.75075;0.0714;2.4612;-99;6.17505;-99;-99;-99;-99;4.42
CP07;48.4;49.5;HGO;68.48835;1.54455;0.0651;0.8211;-99;4.39005;-99;-99;-99;-99;4.42
CP07;49.5;51;HGO;69.9552;1.0269;0.0777;0.7329;-99;2.8917;-99;-99;-99;-99;4.42
CP07;51;66.8;HGO;68.7897;1.15605;0.10185;0.90825;-99;4.22835;-99;-99;-99;-99;4.42
CP07;66.8;67.8;HGO;63.8505;2.83185;0.1533;2.83185;-99;7.67445;-99;-99;-99;-99;4.42
CP07;67.8;77.5;HGO;62.1999;2.5599;0.1008;3.55215;-99;9.6222;-99;-99;-99;-99;4.42
CP07;77.5;93.2;IGO;28.51275;47.22795;0.08505;6.3336;-99;9.23685;-99;-99;-99;-99;3.19
CP07;93.2;104.4;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP07;104.4;116.5;IGO;30.82905;42.0903;-99;5.7288;-99;11.01765;-99;-99;-99;-99;3.19
CP07;116.5;124.5;HGO;64.8123;5.2647;0.04935;2.49165;-99;4.2525;-99;-99;-99;-99;4.42
CP07;124.5;136.7;IGO;30.95085;46.67355;0.05565;4.3869;-99;9.3555;-99;-99;-99;-99;3.19
CP07;136.7;139;IFR;65.1735;8.4294;0.02625;0.84735;-99;2.23545;-99;-99;-99;-99;2.47
CP07;139;140;IFR;63.82215;9.65265;0.02205;1.02795;-99;2.7888;-99;-99;-99;-99;2.47
CP07;140;141.3;IFR;64.9572;8.9964;0.01365;0.9576;-99;1.5477;-99;-99;-99;-99;2.47
CP07;141.3;153;IFR;57.7605;17.38485;0.0987;1.06155;-99;3.654;-99;-99;-99;-99;2.47
CP07;153;188.5;IGO;53.2035;21.18585;0.0861;0.84;-99;6.5688;-99;-99;-99;-99;3.19
CP07;188.5;217.3;IFR;54.9087;21.2688;0.0777;0.63315;-99;3.38625;-99;-99;-99;-99;2.47
CP07;217.3;218.7;IF;47.985;31.311;0.0609;1.00905;-99;3.61725;-99;-99;-99;-99;2.47
CP07;218.7;229;IF;53.10165;26.586;0.02625;0.4977;-99;1.50885;-99;-99;-99;-99;2.47
CP07;229;236.3;IC;49.8351;31.8087;0.0504;0.22995;-99;1.4154;-99;-99;-99;-99;3.19
CP07;236.3;237.3;IC;39.3855;45.36105;0.07035;0.55125;-99;2.47275;-99;-99;-99;-99;3.19
CP07;237.3;256.3;IC;47.50935;34.5618;0.03675;0.4704;-99;1.6653;-99;-99;-99;-99;3.19
CP07;256.3;259;IC;49.9317;31.8129;0.0399;0.2982;-99;1.1487;-99;-99;-99;-99;3.19
CP07;259;304.2;IC;44.2113;39.5283;0.0357;0.30135;-99;1.58025;-99;-99;-99;-99;3.19
CP08;0;3.6;HGO;64.50255;1.14975;0.1155;3.67395;-99;7.434;-99;-99;-99;-99;4.42
CP08;3.6;12.5;HGO;62.65035;2.63655;0.13125;4.6263;-99;7.4823;-99;-99;-99;-99;4.42
CP08;12.5;34.1;IGO;57.38355;13.80015;0.1008;2.82135;-99;5.95665;-99;-99;-99;-99;3.19
CP08;34.1;52.1;IF;50.53125;29.4483;0.0735;0.69405;-99;2.25225;-99;-99;-99;-99;2.47
CP08;52.1;58.5;IGO;43.1991;34.37595;0.16905;1.59495;-99;6.74835;-99;-99;-99;-99;3.19
CP08;58.5;92;IFR;54.7512;21.76545;0.07665;0.9408;-99;3.62565;-99;-99;-99;-99;2.47
CP08;92;96.5;IGO;62.1915;7.9422;0.11445;2.03595;-99;5.75715;-99;-99;-99;-99;3.19
CP08;96.5;116;HF;68.10615;4.3008;-99;0.7518;-99;2.247;-99;-99;-99;-99;3.14
